,rvu,rvd,ivu,ivd,vrpu,vrpd,vrp
2007-04-13,0.0013919042389225265,0.0015467079160009774,0.00167600457621133,0.00277696339670961,0.00028410033728880346,0.0012302554807086326,0.001514355817997436
2007-04-16,0.0014249336668002359,0.0015442069069548118,0.00162419318109423,0.00263606725831758,0.00019925951429399414,0.0010918603513627684,0.0012911198656567625
2007-04-17,0.0014288677997434038,0.0015446113008221124,0.00162198745098077,0.0025959335254623303,0.00019311965123736618,0.0010513222246402178,0.001244441875877584
2007-04-18,0.001428065363160613,0.0015480709954316162,0.00168481452591631,0.00256495065324638,0.00025674916275569707,0.0010168796578147639,0.001273628820570461
2007-04-19,0.0014326842538758934,0.0015820347084198774,0.0017232209172088802,0.00262599413504661,0.0002905366633329867,0.0010439594266267328,0.0013344960899597195
2007-04-20,0.0015062380837263397,0.0015802842852914113,0.00165306398766349,0.0024708202846538,0.00014682590393715034,0.0008905359993623887,0.001037361903299539
2007-04-23,0.0015062752324911677,0.0015769421202183852,0.00165276689763923,0.00266482439531013,0.0001464916651480624,0.001087882275091745,0.0012343739402398074
2007-04-24,0.0015060871757114325,0.0015815073676074343,0.00164686411730809,0.0026706356761926602,0.00014077694159665742,0.001089128308585226,0.0012299052501818833
2007-04-25,0.0015301749439049306,0.0015834953147574522,0.0016705062626942901,0.00257356026016041,0.00014033131878935954,0.0009900649454029579,0.0011303962641923174
2007-04-26,0.0015322827042511665,0.001578488053460477,0.0016814913683929301,0.0024818760057589,0.00014920866414176357,0.0009033879522984229,0.0010525966164401865
2007-04-27,0.001520826075075968,0.00157854939008606,0.00166066545923978,0.00238757067707127,0.00013983938416381198,0.00080902128698521,0.0009488606711490219
2007-04-30,0.001519534920070733,0.0015819605889462482,0.0019729102641662,0.00289629753588135,0.00045337534409546675,0.0013143369469351019,0.0017677122910305686
2007-05-01,0.001522778365841345,0.0015873414858638155,0.0018233452460494801,0.00266634230851215,0.00030056688020813505,0.0010790008226483343,0.0013795677028564694
2007-05-02,0.001515503274325947,0.0015845318947380741,0.0017299975162345,0.00260851156118508,0.00021449424190855305,0.001023979666447006,0.001238473908355559
2007-05-03,0.001512574007437815,0.0015842280245539444,0.00177587387013407,0.00257024612014219,0.00026329986269625497,0.0009860180955882456,0.0012493179582845006
2007-05-04,0.001522778823339677,0.0015859447136063857,0.00172822899401848,0.00270617580494684,0.00020545017067880294,0.0011202310913404543,0.0013256812620192572
2007-05-07,0.0015235451729452717,0.0015831372729678125,0.00182902707627668,0.00261084873995482,0.0003054819033314084,0.0010277114669870074,0.0013331933703184158
2007-05-08,0.0015236443686370148,0.0016010065689216022,0.00184477465026781,0.00265750070542687,0.0003211302816307953,0.0010564941365052676,0.001377624418136063
2007-05-09,0.0015239043118395043,0.001612691245973284,0.00177655941024055,0.00254968252760937,0.0002526550984010456,0.0009369912816360861,0.0011896463800371317
2007-05-10,0.0015246462504385264,0.0016391215771900825,0.0019343253220998602,0.00285744117639192,0.0004096790716613338,0.0012183195992018373,0.001627998670863171
2007-05-11,0.001534782067852833,0.0016291305860481407,0.0018124673873450101,0.00272903674695192,0.000277685319492177,0.0010999061609037791,0.0013775914803959561
2007-05-14,0.001540889390062479,0.0016330988547634886,0.00198222933385104,0.0029782681079727103,0.000441339943788561,0.0013451692532092216,0.0017865091969977826
2007-05-15,0.0015398486593083424,0.001645174803365234,0.00200255630328528,0.00299148549732129,0.00046270764397693767,0.001346310693956056,0.0018090183379329936
2007-05-16,0.001546707660084232,0.0016493462615172134,0.00212113268092179,0.00281472137200266,0.0005744250208375577,0.0011653751104854467,0.0017398001313230045
2007-05-17,0.0015485428563806803,0.0016532465326858617,0.0019117636634081,0.0029944629392224397,0.00036322080702741975,0.001341216406536578,0.0017044372135639977
2007-05-18,0.0015771480213655333,0.0016449158387016524,0.00176690740993381,0.00281724270127389,0.0001897593885682768,0.0011723268625722374,0.0013620862511405142
2007-05-21,0.0015760578256521177,0.0016448961227917072,0.00187587582267158,0.00282020871670344,0.0002998179970194624,0.0011753125939117327,0.001475130590931195
2007-05-22,0.0015757738349875157,0.0016252870721898652,0.0018808157616875397,0.00272309026194707,0.00030504192670002405,0.0010978031897572048,0.0014028451164572288
2007-05-23,0.0015813929260573207,0.0016256948501023858,0.00185440678297335,0.00284496216271953,0.00027301385691602936,0.0012192673126171442,0.0014922811695331736
2007-05-24,0.001588706182011409,0.0016381573569438992,0.0020221899364840697,0.0031481583334592197,0.0004334837544726607,0.0015100009765153205,0.0019434847309879812
2007-05-25,0.001588034958788267,0.0016375033960964714,0.00203396070968756,0.00284786616680132,0.00044592575089929306,0.0012103627707048484,0.0016562885216041415
2007-05-29,0.0015392434305343695,0.0014055956062010543,0.0020098323747566303,0.0027806357017114603,0.0004705889442222608,0.001375040095510406,0.0018456290397326667
2007-05-30,0.0014672139587847538,0.0014070770814353858,0.0019013800120743602,0.0026301773633903,0.0004341660532896064,0.0012231002819549142,0.0016572663352445206
2007-05-31,0.001401641716124969,0.0009586429926677427,0.00190500007819256,0.00267306615277697,0.0005033583620675912,0.0017144231601092272,0.0022177815221768185
2007-06-01,0.0014113915632371762,0.0009201970230054946,0.0018876063265719802,0.00266283639268554,0.000476214763334804,0.0017426393696800453,0.0022188541330148493
2007-06-04,0.0013773915473479228,0.0008198504284919613,0.0020168920479309398,0.0027622295395193803,0.000639500500583017,0.001942379111027419,0.002581879611610436
2007-06-05,0.0012057405584239868,0.0008382932616006693,0.00207173199499047,0.00291654753685406,0.0008659914365664833,0.0020782542752533907,0.0029442457118198737
2007-06-06,0.001201493635905755,0.0008542808008422954,0.00220898973388857,0.003408777042283,0.0010074960979828149,0.0025544962414407045,0.0035619923394235196
2007-06-07,0.0011152910900455364,0.0008839483962875391,0.0026766437757281803,0.00398847715885765,0.001561352685682644,0.003104528762570111,0.0046658814482527546
2007-06-08,0.001086863514059146,0.0008795985709003384,0.00227352372206855,0.00319280297751711,0.001186660208009404,0.0023132044066167716,0.0034998646146261756
2007-06-11,0.0010901454729331283,0.0008779109686112333,0.00222665336653483,0.00320558231511476,0.0011365078936017019,0.0023276713465035267,0.0034641792401052286
2007-06-12,0.0010912595779125572,0.0008574088639574453,0.00250188812377693,0.0036222076753615797,0.0014106285458643727,0.0027647988114041346,0.004175427357268507
2007-06-13,0.0010954871068298653,0.0008255586450799106,0.00214130896797167,0.00323265578831182,0.0010458218611418047,0.0024070971432319094,0.003452919004373714
2007-06-14,0.0010908001075631626,0.0008162182767997551,0.0020640724836042197,0.00296668767247693,0.0009732723760410571,0.002150469395677175,0.003123741771718232
2007-06-15,0.0011054519419018687,0.0007914579676278476,0.00215849475703577,0.00307636997919445,0.0010530428151339013,0.0022849120115666028,0.003337954826700504
2007-06-18,0.0010264021470641571,0.0007928651891676931,0.00203708288397475,0.0031940599280653103,0.001010680736910593,0.0024011947388976173,0.0034118754758082105
2007-06-19,0.0010268938851191439,0.0007971809262728149,0.00193653818892545,0.0028949648106401803,0.0009096443038063061,0.0020977838843673656,0.0030074281881736714
2007-06-20,0.0010024960445981388,0.0008161528292158727,0.0023445213573303,0.00348634951921746,0.001342025312732161,0.0026701966900015872,0.004012222002733748
2007-06-21,0.0010207526531952743,0.0008274128713919582,0.00235309393814745,0.00325862423967407,0.0013323412849521757,0.002431211368282112,0.0037635526532342877
2007-06-22,0.0010260768012071537,0.0008777026300379667,0.00263576802803166,0.00371597411438257,0.0016096912268245063,0.0028382714843446033,0.0044479627111691095
2007-06-25,0.0010360404104112406,0.0008828355169093288,0.00260703268774093,0.0039806041906484,0.0015709922773296896,0.0030977686737390714,0.004668760951068761
2007-06-26,0.001073581338943792,0.0008846291483249415,0.0031293987234795604,0.00493046846609341,0.0020558173845357684,0.0040458393177684685,0.006101656702304237
2007-06-27,0.0010870769863797131,0.0008926477751683053,0.00252873587091261,0.00365518496360541,0.001441658884532897,0.0027625371884371047,0.004204196072970002
2007-06-28,0.0010268781971055868,0.0008968803694240962,0.00251479330444773,0.00364244814784664,0.0014879151073421432,0.0027455677784225434,0.004233482885764687
2007-06-29,0.0010432411548018774,0.0008984167593702834,0.0026961501706795604,0.00398877859440251,0.001652909015877683,0.0030903618350322263,0.004743270850909909
2007-07-02,0.0010836306276372184,0.0008946991099899134,0.00247513932716699,0.0037663959960450295,0.0013915086995297716,0.002871696886055116,0.004263205585584888
2007-07-03,0.0010390356363475497,0.0008935538202245754,0.00246586827541559,0.00365115596983417,0.0014268326390680403,0.0027576021496095947,0.004184434788677635
2007-07-05,0.0010406833298946222,0.0008948740421888546,0.00248738868228951,0.00380795115587705,0.001446705352394888,0.002913077113688195,0.004359782466083083
2007-07-06,0.00104621113633634,0.0008981399653442411,0.00240339782403576,0.0035593411841182703,0.00135718668769942,0.002661201218774029,0.004018387906473449
2007-07-09,0.0010434299688769201,0.0009000973974672909,0.0024972227079202,0.0036616383838197603,0.0014537927390432797,0.002761540986352469,0.004215333725395749
2007-07-10,0.0010508011072130835,0.0009895451873941732,0.00278952849974043,0.00455775310561822,0.0017387273925273464,0.003568207918224047,0.005306935310751394
2007-07-11,0.0010614686044590584,0.0009896903107409379,0.00262145977510515,0.0042697363984479,0.0015599911706460914,0.0032800460877069624,0.0048400372583530535
2007-07-12,0.0011045734356339406,0.000986787967297151,0.00263998022363755,0.00390692689727814,0.0015354067880036094,0.0029201389299809886,0.004455545717984598
2007-07-13,0.0011081757148702132,0.000989991772051432,0.00258268868871095,0.0039617128817352,0.0014745129738407367,0.0029717211096837674,0.004446234083524504
2007-07-16,0.0010729084386244233,0.0009957721835837472,0.0025987229989449198,0.004147224221360371,0.0015258145603204965,0.0031514520377766237,0.00467726659809712
2007-07-17,0.0010728237425712982,0.0009978078880554311,0.0026118345133781698,0.00418130718736621,0.0015390107708068716,0.0031834992993107786,0.0047225100701176505
2007-07-18,0.001088236933876004,0.0010308427185002271,0.00283408337669639,0.00422033616003992,0.0017458464428203862,0.0031894934415396935,0.0049353398843600795
2007-07-19,0.0011277464908084,0.0009936663163208255,0.00266644007819406,0.00407951045341938,0.0015386935873856601,0.0030858441370985546,0.0046245377244842146
2007-07-20,0.0010632699054071745,0.0010251842935701972,0.0029593792748261604,0.0046282886294739395,0.0018961093694189858,0.0036031043359037425,0.005499213705322728
2007-07-23,0.0011313081007105856,0.0010288774534314878,0.00281412720061923,0.00456267222823887,0.0016828190999086444,0.003533794774807382,0.005216613874716026
2007-07-24,0.0011387163522081063,0.0011414186473435969,0.0032066562089482697,0.00524467667361349,0.0020679398567401636,0.004103258026269893,0.006171197883010056
2007-07-25,0.0012124133681994294,0.0011805537335972172,0.0032023488221089,0.004854847535175471,0.0019899354539094707,0.0036742938015782533,0.0056642292554877245
2007-07-26,0.0013050380396582156,0.0014494576450802814,0.00392185935324865,0.0068082584984586105,0.002616821313590434,0.005358800853378329,0.007975622166968763
2007-07-27,0.001352911515532656,0.0015107628112179129,0.00430825349590398,0.00710597313574896,0.002955341980371324,0.005595210324531047,0.00855055230490237
2007-07-30,0.0014013795719075987,0.0015334203218769142,0.0035234145156357,0.00588097958708561,0.002122034943728101,0.004347559265208696,0.006469594208936797
2007-07-31,0.0014979233806380987,0.0015844340606384387,0.0044337118131326896,0.0074348463343454595,0.002935788432494591,0.005850412273707021,0.008786200706201612
2007-08-01,0.001621387009233412,0.001668855487323783,0.00449982177406801,0.007615024246623441,0.0028784347648345985,0.005946168759299658,0.008824603524134257
2007-08-02,0.001654804304630637,0.001693669091783307,0.00385118577636474,0.00699445294155127,0.002196381471734103,0.005300783849767963,0.007497165321502066
2007-08-03,0.001654239120951723,0.001767460345103585,0.00490629697901238,0.00879240950638587,0.003252057858060657,0.007024949161282285,0.010277007019342942
2007-08-06,0.0018019620833215953,0.0018214243935532584,0.004158058136641321,0.007622410127592809,0.0023560960533197256,0.005800985734039551,0.008157081787359277
2007-08-07,0.0018915217829714769,0.0018945329589614619,0.0037752515435621,0.00708888532159013,0.0018837297605906233,0.005194352362628668,0.007078082123219291
2007-08-08,0.001975752134271087,0.0019235026841741766,0.0036658364415568796,0.00685486171783112,0.0016900843072857924,0.004931359033656943,0.006621443340942735
2007-08-09,0.0020322731250304424,0.002481006539318491,0.0050334615892788604,0.009309956870556791,0.003001188464248418,0.0068289503312383,0.009830138795486719
2007-08-10,0.0021287189612818436,0.0027982204632234723,0.00531734175520449,0.0102965750693265,0.0031886227939226463,0.007498354606103028,0.010686977400025674
2007-08-13,0.002271062879936222,0.00282171864979913,0.00477353559179065,0.00862286381832465,0.002502472711854428,0.0058011451685255205,0.008303617880379949
2007-08-14,0.0022823839319708527,0.0028713675622858404,0.00520879146138414,0.00960975612952175,0.0029264075294132873,0.006738388567235909,0.009664796096649195
2007-08-15,0.0023146972079585455,0.0029391934179774973,0.00594190176356228,0.0110959867422421,0.0036272045556037342,0.008156793324264602,0.011783997879868335
2007-08-16,0.0025079954037656115,0.003230862880996559,0.00600268675623435,0.0113971299211558,0.003494691352468738,0.008166267040159242,0.01166095839262798
2007-08-17,0.0035344375236978,0.003324182711807526,0.00545542228694737,0.0112188113195602,0.00192098476324957,0.007894628607752674,0.009815613371002244
2007-08-20,0.0035751351872849524,0.003359421501696782,0.0051331761178371104,0.00989090843937957,0.001558040930552158,0.006531486937682788,0.008089527868234945
2007-08-21,0.0036043065922595507,0.003392553159097468,0.00497928623513949,0.00906871250195245,0.001374979642879939,0.005676159342854982,0.007051138985734921
2007-08-22,0.003733634500613643,0.003403743672647103,0.00418805730698464,0.007801645205078491,0.0004544228063709972,0.004397901532431388,0.004852324338802385
2007-08-23,0.003798174885446148,0.0034147830032012867,0.0040393812723643,0.00781382017976172,0.00024120638691815235,0.0043990371765604335,0.0046402435634785855
2007-08-24,0.0037976611670922263,0.003414588001861488,0.00377646518145937,0.00708287025606955,-2.1195985632856042e-05,0.003668282254208062,0.003647086268575206
2007-08-27,0.0037967969885001783,0.003438100320985088,0.00420166967797889,0.0077028249364193,0.00040487268947871167,0.004264724615434212,0.004669597304912924
2007-08-28,0.0037890120429476906,0.003464123172144118,0.005236496079911729,0.00976698372825679,0.0014474840369640388,0.006302860556112672,0.00775034459307671
2007-08-29,0.0038638001313662344,0.0034704192691413114,0.0046192245174204,0.008387655243418559,0.0007554243860541654,0.004917235974277247,0.005672660360331413
2007-08-30,0.003862890561303559,0.00360401758213335,0.00462898350830299,0.008803461082067471,0.0007660929469994306,0.005199443499934122,0.005965536446933552
2007-08-31,0.004076452483416748,0.003609101890880182,0.00434772042277755,0.00797936265991393,0.0002712679393608022,0.004370260769033747,0.004641528708394549
2007-09-04,0.004086531356243509,0.0035899093722125326,0.0041059321551907,0.007513039156463629,1.9400798947191537e-05,0.003923129784251097,0.003942530583198289
2007-09-05,0.004098247634844093,0.003676108405641325,0.00460730934311148,0.00851156184147009,0.0005090617082673865,0.004835453435828765,0.005344515144096152
2007-09-06,0.004132184182743387,0.00364841338165646,0.0045156154255798706,0.00838656826910421,0.0003834312428364836,0.00473815488744775,0.005121586130284234
2007-09-07,0.004119427043592801,0.003933273728827849,0.00528783480389222,0.00950944214130868,0.0011684077602994187,0.005576168412480831,0.00674457617278025
2007-09-10,0.004168489132186865,0.003953745410457781,0.00527405941340315,0.0100794364314346,0.0011055702812162848,0.006125691020976819,0.007231261302193104
2007-09-11,0.0042172383068722515,0.003906199613155802,0.00500959002212465,0.008729681056532771,0.0007923517152523983,0.004823481443376969,0.005615833158629367
2007-09-12,0.004181765444994657,0.003920503075821775,0.00478215088287941,0.008718317433198909,0.0006003854378847529,0.004797814357377134,0.005398199795261887
2007-09-13,0.0042379556235626,0.0039281724506511455,0.004619909558878079,0.00878208891534856,0.00038195393531547956,0.004853916464697414,0.005235870400012894
2007-09-14,0.004228479029851861,0.003990969307244736,0.0045868798254270005,0.00892846577060683,0.00035840079557513966,0.004937496463362094,0.0052958972589372336
2007-09-17,0.00423017864341031,0.004018917360579981,0.00500083194677509,0.009355927234162821,0.00077065330336478,0.00533700987358284,0.00610766317694762
2007-09-18,0.004430107817961479,0.004020645721338189,0.0037060987955967795,0.00692833074801947,-0.0007240090223646994,0.0029076850266812814,0.002183676004316582
2007-09-19,0.004525495222007166,0.004009623093099654,0.00351486069908317,0.00649070115862657,-0.001010634522923996,0.0024810780655269158,0.0014704435426029197
2007-09-20,0.004508350964511445,0.004009314535595453,0.00367252640161432,0.0067624861289313,-0.000835824562897125,0.002753171593335847,0.001917347030438722
2007-09-21,0.004505855676199397,0.00395820792372653,0.0032385587053217198,0.006296422288127971,-0.0012672969708776775,0.0023382143644014404,0.0010709173935237628
2007-09-24,0.004499333544859889,0.003942037626640631,0.00341897225607229,0.00603794239658604,-0.0010803612887875995,0.0020959047699454095,0.00101554348115781
2007-09-25,0.0044724747049203145,0.003978814742649327,0.00340906271492297,0.00607426137410811,-0.0010634119899973447,0.0020954466314587828,0.001032034641461438
2007-09-26,0.004479768525595231,0.003943002712062029,0.00320671851801799,0.00562789488347916,-0.0012730500075772409,0.0016848921714171308,0.00041184216383988994
2007-09-27,0.004491545102191055,0.00393021744288402,0.00295353709764098,0.00516579992958289,-0.0015380080045500747,0.0012355824866988703,-0.00030242551785120446
2007-09-28,0.004462626311896064,0.003914283920172507,0.00322190794305549,0.00546779640360288,-0.0012407183688405736,0.001553512483430373,0.0003127941145897994
2007-10-01,0.0044235509805152515,0.003911292775330977,0.00310544368459957,0.00571476739435839,-0.0013181072959156815,0.0018034746190274129,0.0004853673231117314
2007-10-02,0.0044195749848661165,0.003916139740125302,0.00308777596259983,0.00584454082674991,-0.0013317990222662863,0.0019284010866246083,0.000596602064358322
2007-10-03,0.00442058448158598,0.003936956484523758,0.00326357024875908,0.006290336658418079,-0.0011570142328269002,0.0023533801738943212,0.001196365941067421
2007-10-04,0.004422018089687002,0.003934666244403879,0.00319190797869537,0.0062051812885649295,-0.0012301101109916325,0.0022705150441610505,0.001040404933169418
2007-10-05,0.004489547960976145,0.003935046504677177,0.0029818537219501,0.00538841143247189,-0.001507694239026045,0.001453364927794713,-5.4329311231332035e-05
2007-10-08,0.004480883910090825,0.003861133823037203,0.00293308567368382,0.00523600562059537,-0.0015477982364070055,0.0013748717975581672,-0.00017292643884883824
2007-10-09,0.004489739162257848,0.0038533819674069457,0.00288431762541755,0.00508359980871886,-0.001605421536840298,0.0012302178413119147,-0.0003752036955283833
2007-10-10,0.0044424529631933,0.0038662352221586747,0.0029716816342548803,0.0053159331753855205,-0.0014707713289384195,0.0014496979532268458,-2.1073375711573757e-05
2007-10-11,0.004513160368661056,0.003896789600917027,0.00334376631850541,0.00641981482762295,-0.001169394050155646,0.0025230252267059226,0.0013536311765502767
2007-10-12,0.004524897542075524,0.0038978884216321493,0.00332448268180137,0.00589622434816968,-0.0012004148602741543,0.0019983359265375307,0.0007979210662633763
2007-10-15,0.004530885435106617,0.003912076015279662,0.00375214790141038,0.0066175787392544205,-0.0007787375336962368,0.002705502723974759,0.001926765190278522
2007-10-16,0.004522786736861693,0.0038994038661377766,0.0039191353861625705,0.00699903427479274,-0.0006036513506991227,0.0030996304086549635,0.002495979057955841
2007-10-17,0.004604050630220239,0.003919507537078452,0.00355635477665343,0.00643572951282554,-0.0010476958535668092,0.002516221975747088,0.0014685261221802789
2007-10-18,0.0046017319065489014,0.0039317360054217,0.00369085259636527,0.0063088492047544105,-0.0009108793101836312,0.00237711319933271,0.001466233889149079
2007-10-19,0.004540532580233078,0.00400622299076261,0.0044153420446131,0.00864824154472219,-0.0001251905356199779,0.00464201855395958,0.004516828018339602
2007-10-22,0.0045694514212820374,0.004013461104307461,0.00422387386383789,0.00770978030690072,-0.0003455775574441478,0.003696319202593259,0.003350741645149111
2007-10-23,0.0045417387197373175,0.003986291105287759,0.00378173737519696,0.007128186695981821,-0.0007600013445403573,0.003141895590694062,0.0023818942461537045
2007-10-24,0.0045021784873544475,0.003799990198686641,0.00406852649419229,0.007420141494961909,-0.0004336519931621577,0.003620151296275268,0.0031864993031131103
2007-10-25,0.004485062206458646,0.0037644957311931213,0.0041013079890769,0.007227813736586141,-0.0003837542173817463,0.0034633180053930193,0.003079563788011273
2007-10-26,0.004672465674148451,0.003748423307475802,0.00379803459639571,0.0065292231595497,-0.000874431077752741,0.0027807998520738976,0.0019063687743211565
2007-10-29,0.004579313327077568,0.0036995945054696575,0.0036688795988911796,0.00673858823406374,-0.0009104337281863883,0.0030389937285940825,0.002128560000407694
2007-10-30,0.004452533587429766,0.003645398633350285,0.00404744544486952,0.00728611523187025,-0.0004050881425602462,0.0036407165985199645,0.0032356284559597183
2007-10-31,0.004489248256956533,0.003636089016825466,0.00337493146318605,0.00630033817837981,-0.0011143167937704827,0.002664249161554344,0.0015499323677838615
2007-11-01,0.004493812441856624,0.0037674544232691653,0.0046617369806611795,0.0084653185930059,0.0001679245388045555,0.0046978641697367355,0.004865788708541291
2007-11-02,0.004416647875548936,0.0037770068205994693,0.00461433621134778,0.00883582806492769,0.00019768833579884328,0.005058821244328221,0.005256509580127064
2007-11-05,0.004376351504942815,0.003937846300029125,0.00476326676317027,0.00980458871493055,0.00038691525822745574,0.005866742414901425,0.006253657673128881
2007-11-06,0.0043555824910065976,0.003906581949420446,0.00422655867628639,0.00800050102155864,-0.00012902381472020778,0.004093919072138194,0.003964895257417987
2007-11-07,0.004318783540455637,0.0035493022254727375,0.0054346500528455795,0.0105421447078865,0.0011158665123899422,0.006992842482413762,0.008108708994803704
2007-11-08,0.004303355035740032,0.0033260392551954917,0.00535402654397565,0.0109050146857436,0.001050671508235618,0.007578975430548108,0.008629646938783726
2007-11-09,0.0042114332289895145,0.003566468767193808,0.00592486189881367,0.0123956645393677,0.0017134286698241557,0.008829195772173892,0.010542624441998048
2007-11-12,0.004226097206728358,0.003561945525987001,0.0053294761899463205,0.0112085469182308,0.0011033789832179623,0.007646601392243799,0.008749980375461762
2007-11-13,0.00436388491654912,0.0034981511811878856,0.00473409048107897,0.0100214292970939,0.00037020556452985014,0.006523278115906014,0.0068934836804358645
2007-11-14,0.004253347046531086,0.0032542643950749703,0.00521875818782614,0.0107385023206108,0.000965411141295054,0.00748423792553583,0.008449649066830885
2007-11-15,0.0032437758458517063,0.003235300674435545,0.00586684570500006,0.0123737355994099,0.0026230698591483536,0.009138434924974355,0.011761504784122708
2007-11-16,0.003300440970269004,0.0032481562220132575,0.00543977783027178,0.0114548214230077,0.002139336860002776,0.008206665200994443,0.01034600206099722
2007-11-19,0.0032965389791715567,0.0032900921331899804,0.0058797204203136395,0.0123416449494482,0.002583181441142083,0.009051552816258218,0.011634734257400301
2007-11-20,0.0032592355212927734,0.0033532881326323385,0.00541617034955634,0.0109648644322833,0.0021569348282635668,0.007611576299650962,0.009768511127914528
2007-11-21,0.0032253542556626037,0.0035434246893454144,0.006375460589389,0.0117475112377339,0.003150106333726396,0.008204086548388487,0.011354192882114884
2007-11-23,0.003347060390171882,0.0035495703373738946,0.00566770621937082,0.0105722710476343,0.002320645829198938,0.007022700710260406,0.009343346539459344
